Royalty ID,Asset ISRC,Asset Title,Asset Version,Asset Artist,Asset Duration,Sale net receipts calculation,Sale net receipts,Contract deal term,Contract Reference,Reported Royalty,Asset/Product,Territory,Quantity,Sale Type,Sale User Type,Sale Start date,Sale End date,Sale Store Name,DSP,Royalty Calculation Base,Product Reference,Asset Reference,Product Share,Asset Share,Exchange Rate,Currency,Product Title,Product Artist,Product UPC,Product Catalog Number,Product Label,Report Run ID,Report ID,Sale ID,Statement Run ID,Statement Run Name
24470418189,DEXM82106128,Chera Khastam? (Beat by shaxmadeit),,Sina Sae,211,€0.008863977 × 100% of sale × 100% of asset × 1 €/€ = €,0.008863977,80%,VageMedia,0.0070911816,Asset,TR,35,Streaming,Student,2022-06-01,2022-06-30,Spotify,Spotify,royalty,5107669329,5107669305,1,1,1.0,EUR,Chera Khastam? (Beat by shaxmadeit),Sina Sae,8720693932366,F08074,Vage Media,8245,301242,8675277807,4822,September Statement 
24470413429,DEXM82106128,Chera Khastam? (Beat by shaxmadeit),,Sina Sae,211,€0.004493354 × 100% of sale × 100% of asset × 1 €/€ = €,0.004493354,80%,VageMedia,0.0035946832,Asset,TR,20,Streaming,Trial,2022-06-01,2022-06-30,Spotify,Spotify,royalty,5107669329,5107669305,1,1,1.0,EUR,Chera Khastam? (Beat by shaxmadeit),Sina Sae,8720693932366,F08074,Vage Media,8245,301242,8675277821,4822,September Statement 
24470415821,DEXM82106128,Chera Khastam? (Beat by shaxmadeit),,Sina Sae,211,€0.000422539 × 100% of sale × 100% of asset × 1 €/€ = €,0.000422539,80%,VageMedia,0.0003380312,Asset,TR,1,Streaming,Other,2022-06-01,2022-06-30,Spotify,Spotify,royalty,5107669329,5107669305,1,1,1.0,EUR,Chera Khastam? (Beat by shaxmadeit),Sina Sae,8720693932366,F08074,Vage Media,8245,301242,8675277827,4822,September Statement 
24470413439,DEXM82106128,Chera Khastam? (Beat by shaxmadeit),,Sina Sae,211,€0.009739067 × 100% of sale × 100% of asset × 1 €/€ = €,0.009739067,80%,VageMedia,0.0077912536,Asset,TW,8,Streaming,Family plan,2022-06-01,2022-06-30,Spotify,Spotify,royalty,5107669329,5107669305,1,1,1.0,EUR,Chera Khastam? (Beat by shaxmadeit),Sina Sae,8720693932366,F08074,Vage Media,8245,301242,8675278071,4822,September Statement 
24470410292,DEXM82106128,Chera Khastam? (Beat by shaxmadeit),,Sina Sae,211,€0 × 100% of sale × 100% of asset × 1 €/€ = €,0.0,80%,VageMedia,0.0,Asset,UA,2,Streaming,Ad-supported,2022-06-01,2022-06-30,Spotify,Spotify,royalty,5107669329,5107669305,1,1,1.0,EUR,Chera Khastam? (Beat by shaxmadeit),Sina Sae,8720693932366,F08074,Vage Media,8245,301242,8675278412,4822,September Statement 
24470441216,DEXM82106128,Chera Khastam? (Beat by shaxmadeit),,Sina Sae,211,$4.918966655 × 100% of sale × 100% of asset × 0.9775 €/$ = €,4.8082899052625,80%,VageMedia,3.84663192421,Asset,US,1220,Streaming,Ad-supported,2022-06-01,2022-06-30,Spotify,Spotify,royalty,5107669329,5107669305,1,1,0.9775,USD,Chera Khastam? (Beat by shaxmadeit),Sina Sae,8720693932366,F08074,Vage Media,8245,301242,8675306002,4822,September Statement 
24470443966,DEXM82106128,Chera Khastam? (Beat by shaxmadeit),,Sina Sae,211,$0.061195757 × 100% of sale × 100% of asset × 0.9775 €/$ = €,0.0598188524675,80%,VageMedia,0.047855081974,Asset,US,14,Streaming,DUO,2022-06-01,2022-06-30,Spotify,Spotify,royalty,5107669329,5107669305,1,1,0.9775,USD,Chera Khastam? (Beat by shaxmadeit),Sina Sae,8720693932366,F08074,Vage Media,8245,301242,8675306010,4822,September Statement 
24470446952,DEXM82106128,Chera Khastam? (Beat by shaxmadeit),,Sina Sae,211,$3.406663771 × 100% of sale × 100% of asset × 0.9775 €/$ = €,3.3300138361525,80%,VageMedia,2.664011068922,Asset,US,1185,Streaming,Family plan,2022-06-01,2022-06-30,Spotify,Spotify,royalty,5107669329,5107669305,1,1,0.9775,USD,Chera Khastam? (Beat by shaxmadeit),Sina Sae,8720693932366,F08074,Vage Media,8245,301242,8675306024,4822,September Statement 
24470443402,DEXM82106128,Chera Khastam? (Beat by shaxmadeit),,Sina Sae,211,$0.940963487 × 100% of sale × 100% of asset × 0.9775 €/$ = €,0.9197918085425,80%,VageMedia,0.735833446834,Asset,US,167,Streaming,Premium,2022-06-01,2022-06-30,Spotify,Spotify,royalty,5107669329,5107669305,1,1,0.9775,USD,Chera Khastam? (Beat by shaxmadeit),Sina Sae,8720693932366,F08074,Vage Media,8245,301242,8675306037,4822,September Statement 
24470440210,DEXM82106128,Chera Khastam? (Beat by shaxmadeit),,Sina Sae,211,$0.022211854 × 100% of sale × 100% of asset × 0.9775 €/$ = €,0.021712087285,80%,VageMedia,0.017369669828,Asset,US,6,Streaming,Other,2022-06-01,2022-06-30,Spotify,Spotify,royalty,5107669329,5107669305,1,1,0.9775,USD,Chera Khastam? (Beat by shaxmadeit),Sina Sae,8720693932366,F08074,Vage Media,8245,301242,8675306042,4822,September Statement 
24470443607,DEXM82106128,Chera Khastam? (Beat by shaxmadeit),,Sina Sae,211,$0.061280109 × 100% of sale × 100% of asset × 0.9775 €/$ = €,0.0599013065475,80%,VageMedia,0.047921045238,Asset,US,24,Streaming,Student,2022-06-01,2022-06-30,Spotify,Spotify,royalty,5107669329,5107669305,1,1,0.9775,USD,Chera Khastam? (Beat by shaxmadeit),Sina Sae,8720693932366,F08074,Vage Media,8245,301242,8675306052,4822,September Statement 
24470444494,DEXM82106128,Chera Khastam? (Beat by shaxmadeit),,Sina Sae,211,$0.236800071 × 100% of sale × 100% of asset × 0.9775 €/$ = €,0.2314720694025,80%,VageMedia,0.185177655522,Asset,US,47,Streaming,Other,2022-06-01,2022-06-30,Spotify,Spotify,royalty,5107669329,5107669305,1,1,0.9775,USD,Chera Khastam? (Beat by shaxmadeit),Sina Sae,8720693932366,F08074,Vage Media,8245,301242,8675306064,4822,September Statement 
24470444141,DEXM82106128,Chera Khastam? (Beat by shaxmadeit),,Sina Sae,211,$0.020050895 × 100% of sale × 100% of asset × 0.9775 €/$ = €,0.0195997498625,80%,VageMedia,0.01567979989,Asset,US,6,Streaming,Other,2022-06-01,2022-06-30,Spotify,Spotify,royalty,5107669329,5107669305,1,1,0.9775,USD,Chera Khastam? (Beat by shaxmadeit),Sina Sae,8720693932366,F08074,Vage Media,8245,301242,8675306071,4822,September Statement 
24470440616,DEXM82106128,Chera Khastam? (Beat by shaxmadeit),,Sina Sae,211,$0.113515926 × 100% of sale × 100% of asset × 0.9775 €/$ = €,0.110961817665,80%,VageMedia,0.088769454132,Asset,US,51,Streaming,Trial,2022-06-01,2022-06-30,Spotify,Spotify,royalty,5107669329,5107669305,1,1,0.9775,USD,Chera Khastam? (Beat by shaxmadeit),Sina Sae,8720693932366,F08074,Vage Media,8245,301242,8675306083,4822,September Statement 
24470450219,DEXM82106128,Chera Khastam? (Beat by shaxmadeit),,Sina Sae,211,$0.061345156 × 100% of sale × 100% of asset × 0.9775 €/$ = €,0.05996488999,80%,VageMedia,0.047971911992,Asset,US,8,Streaming,Other,2022-06-01,2022-06-30,Spotify,Spotify,royalty,5107669329,5107669305,1,1,0.9775,USD,Chera Khastam? (Beat by shaxmadeit),Sina Sae,8720693932366,F08074,Vage Media,8245,301242,8675306088,4822,September Statement 
24470448340,DEXM82106128,Chera Khastam? (Beat by shaxmadeit),,Sina Sae,211,$0.004432729 × 100% of sale × 100% of asset × 0.9775 €/$ = €,0.0043329925975,80%,VageMedia,0.003466394078,Asset,US,1,Streaming,Other,2022-06-01,2022-06-30,Spotify,Spotify,royalty,5107669329,5107669305,1,1,0.9775,USD,Chera Khastam? (Beat by shaxmadeit),Sina Sae,8720693932366,F08074,Vage Media,8245,301242,8675306091,4822,September Statement 
24470443407,DEXM82106128,Chera Khastam? (Beat by shaxmadeit),,Sina Sae,211,$0.011734172 × 100% of sale × 100% of asset × 0.9775 €/$ = €,0.01147015313,80%,VageMedia,0.009176122504,Asset,US,3,Streaming,Other,2022-06-01,2022-06-30,Spotify,Spotify,royalty,5107669329,5107669305,1,1,0.9775,USD,Chera Khastam? (Beat by shaxmadeit),Sina Sae,8720693932366,F08074,Vage Media,8245,301242,8675306098,4822,September Statement 
24470445713,DEXM82106128,Chera Khastam? (Beat by shaxmadeit),,Sina Sae,211,€0.001198038 × 100% of sale × 100% of asset × 1 €/€ = €,0.001198038,80%,VageMedia,0.0009584304,Asset,ZA,1,Streaming,Family plan,2022-06-01,2022-06-30,Spotify,Spotify,royalty,5107669329,5107669305,1,1,1.0,EUR,Chera Khastam? (Beat by shaxmadeit),Sina Sae,8720693932366,F08074,Vage Media,8245,301242,8675308339,4822,September Statement 
24470503470,DEXM82106128,Chera Khastam? (Beat by shaxmadeit),,Sina Sae,211,$0 × 100% of sale × 100% of asset × 0.977492 €/$ = €,0.0,80%,VageMedia,0.0,Asset,NO,0,Synch,User generated content,2022-06-01,2022-06-30,TikTok Inc.,TikTok,royalty,5107669329,5107669305,1,1,0.977492,USD,Chera Khastam? (Beat by shaxmadeit),Sina Sae,8720693932366,F08074,Vage Media,8602,301244,8675490052,4822,September Statement 
24470503160,DEXM82106128,Chera Khastam? (Beat by shaxmadeit),,Sina Sae,211,$0 × 100% of sale × 100% of asset × 0.977492 €/$ = €,0.0,80%,VageMedia,0.0,Asset,US,0,Synch,User generated content,2022-06-01,2022-06-30,TikTok Inc.,TikTok,royalty,5107669329,5107669305,1,1,0.977492,USD,Chera Khastam? (Beat by shaxmadeit),Sina Sae,8720693932366,F08074,Vage Media,8602,301244,8675490053,4822,September Statement 
24470502536,DEXM82106128,Chera Khastam? (Beat by shaxmadeit),,Sina Sae,211,$0 × 100% of sale × 100% of asset × 0.977492 €/$ = €,0.0,80%,VageMedia,0.0,Asset,AT,0,Synch,User generated content,2022-06-01,2022-06-30,TikTok Inc.,TikTok,royalty,5107669329,5107669305,1,1,0.977492,USD,Chera Khastam? (Beat by shaxmadeit),Sina Sae,8720693932366,F08074,Vage Media,8602,301244,8675490054,4822,September Statement 
24470504381,DEXM82106128,Chera Khastam? (Beat by shaxmadeit),,Sina Sae,211,$0 × 100% of sale × 100% of asset × 0.977492 €/$ = €,0.0,80%,VageMedia,0.0,Asset,GB,0,Synch,User generated content,2022-06-01,2022-06-30,TikTok Inc.,TikTok,royalty,5107669329,5107669305,1,1,0.977492,USD,Chera Khastam? (Beat by shaxmadeit),Sina Sae,8720693932366,F08074,Vage Media,8602,301244,8675490055,4822,September Statement 
24470504080,DEXM82106128,Chera Khastam? (Beat by shaxmadeit),,Sina Sae,211,$0 × 100% of sale × 100% of asset × 0.977492 €/$ = €,0.0,80%,VageMedia,0.0,Asset,BE,0,Synch,User generated content,2022-06-01,2022-06-30,TikTok Inc.,TikTok,royalty,5107669329,5107669305,1,1,0.977492,USD,Chera Khastam? (Beat by shaxmadeit),Sina Sae,8720693932366,F08074,Vage Media,8602,301244,8675490056,4822,September Statement 
24470506040,DEXM82106128,Chera Khastam? (Beat by shaxmadeit),,Sina Sae,211,$0 × 100% of sale × 100% of asset × 0.977492 €/$ = €,0.0,80%,VageMedia,0.0,Asset,AF,0,Synch,User generated content,2022-06-01,2022-06-30,TikTok Inc.,TikTok,royalty,5107669329,5107669305,1,1,0.977492,USD,Chera Khastam? (Beat by shaxmadeit),Sina Sae,8720693932366,F08074,Vage Media,8602,301244,8675490057,4822,September Statement 
24470507425,DEXM82106128,Chera Khastam? (Beat by shaxmadeit),,Sina Sae,211,$0 × 100% of sale × 100% of asset × 0.977492 €/$ = €,0.0,80%,VageMedia,0.0,Asset,DE,0,Synch,User generated content,2022-06-01,2022-06-30,TikTok Inc.,TikTok,royalty,5107669329,5107669305,1,1,0.977492,USD,Chera Khastam? (Beat by shaxmadeit),Sina Sae,8720693932366,F08074,Vage Media,8602,301244,8675490058,4822,September Statement 
24470506500,DEXM82106128,Chera Khastam? (Beat by shaxmadeit),,Sina Sae,211,$0 × 100% of sale × 100% of asset × 0.977492 €/$ = €,0.0,80%,VageMedia,0.0,Asset,TR,0,Synch,User generated content,2022-06-01,2022-06-30,TikTok Inc.,TikTok,royalty,5107669329,5107669305,1,1,0.977492,USD,Chera Khastam? (Beat by shaxmadeit),Sina Sae,8720693932366,F08074,Vage Media,8602,301244,8675490059,4822,September Statement 
24470507271,DEXM82106128,Chera Khastam? (Beat by shaxmadeit),,Sina Sae,211,$0 × 100% of sale × 100% of asset × 0.977492 €/$ = €,0.0,80%,VageMedia,0.0,Asset,SE,0,Synch,User generated content,2022-06-01,2022-06-30,TikTok Inc.,TikTok,royalty,5107669329,5107669305,1,1,0.977492,USD,Chera Khastam? (Beat by shaxmadeit),Sina Sae,8720693932366,F08074,Vage Media,8602,301244,8675490060,4822,September Statement 
24470503919,DEXM82106128,Chera Khastam? (Beat by shaxmadeit),,Sina Sae,211,$0 × 100% of sale × 100% of asset × 0.977492 €/$ = €,0.0,80%,VageMedia,0.0,Asset,IQ,0,Synch,User generated content,2022-06-01,2022-06-30,TikTok Inc.,TikTok,royalty,5107669329,5107669305,1,1,0.977492,USD,Chera Khastam? (Beat by shaxmadeit),Sina Sae,8720693932366,F08074,Vage Media,8602,301244,8675490061,4822,September Statement 
24711008766,DEXM82106128,Chera Khastam? (Beat by shaxmadeit),,Sina Sae,211,€0.0002609288 × 100% of sale × 100% of asset × 1 €/€ = €,0.00026092875,80%,VageMedia,0.000208743,Asset,AR,1,Video Stream (Audio + Video),,2022-06-10,2022-06-10,Youtube Music,Youtube Music,royalty,5107669329,5107669305,1,1,1.0,EUR,Chera Khastam? (Beat by shaxmadeit),Sina Sae,8720693932366,F08074,Vage Media,8626,302360,8712189092,4822,September Statement 
24711011536,DEXM82106128,Chera Khastam? (Beat by shaxmadeit),,Sina Sae,211,€0.0002609288 × 100% of sale × 100% of asset × 1 €/€ = €,0.00026092875,80%,VageMedia,0.000208743,Asset,AR,1,Video Stream (Audio + Video),,2022-06-11,2022-06-11,Youtube Music,Youtube Music,royalty,5107669329,5107669305,1,1,1.0,EUR,Chera Khastam? (Beat by shaxmadeit),Sina Sae,8720693932366,F08074,Vage Media,8626,302360,8712189093,4822,September Statement 
24711009065,DEXM82106128,Chera Khastam? (Beat by shaxmadeit),,Sina Sae,211,€0.0002609288 × 100% of sale × 100% of asset × 1 €/€ = €,0.00026092875,80%,VageMedia,0.000208743,Asset,AR,1,Video Stream (Audio + Video),,2022-06-19,2022-06-19,Youtube Music,Youtube Music,royalty,5107669329,5107669305,1,1,1.0,EUR,Chera Khastam? (Beat by shaxmadeit),Sina Sae,8720693932366,F08074,Vage Media,8626,302360,8712189094,4822,September Statement 
24711008309,DEXM82106128,Chera Khastam? (Beat by shaxmadeit),,Sina Sae,211,€0.0050666425 × 100% of sale × 100% of asset × 1 €/€ = €,0.0050666425,80%,VageMedia,0.004053314,Asset,AU,1,Video Stream (Audio + Video),,2022-06-07,2022-06-07,Youtube Music,Youtube Music,royalty,5107669329,5107669305,1,1,1.0,EUR,Chera Khastam? (Beat by shaxmadeit),Sina Sae,8720693932366,F08074,Vage Media,8626,302360,8712189095,4822,September Statement 
24711008919,DEXM82106128,Chera Khastam? (Beat by shaxmadeit),,Sina Sae,211,€0.0050666425 × 100% of sale × 100% of asset × 1 €/€ = €,0.0050666425,80%,VageMedia,0.004053314,Asset,AU,1,Video Stream (Audio + Video),,2022-06-08,2022-06-08,Youtube Music,Youtube Music,royalty,5107669329,5107669305,1,1,1.0,EUR,Chera Khastam? (Beat by shaxmadeit),Sina Sae,8720693932366,F08074,Vage Media,8626,302360,8712189096,4822,September Statement 
24711007721,DEXM82106128,Chera Khastam? (Beat by shaxmadeit),,Sina Sae,211,€0.0050666425 × 100% of sale × 100% of asset × 1 €/€ = €,0.0050666425,80%,VageMedia,0.004053314,Asset,AU,1,Video Stream (Audio + Video),,2022-06-13,2022-06-13,Youtube Music,Youtube Music,royalty,5107669329,5107669305,1,1,1.0,EUR,Chera Khastam? (Beat by shaxmadeit),Sina Sae,8720693932366,F08074,Vage Media,8626,302360,8712189097,4822,September Statement 
24711009364,DEXM82106128,Chera Khastam? (Beat by shaxmadeit),,Sina Sae,211,€0.0050666425 × 100% of sale × 100% of asset × 1 €/€ = €,0.0050666425,80%,VageMedia,0.004053314,Asset,AU,1,Video Stream (Audio + Video),,2022-06-15,2022-06-15,Youtube Music,Youtube Music,royalty,5107669329,5107669305,1,1,1.0,EUR,Chera Khastam? (Beat by shaxmadeit),Sina Sae,8720693932366,F08074,Vage Media,8626,302360,8712189098,4822,September Statement 
24711008462,DEXM82106128,Chera Khastam? (Beat by shaxmadeit),,Sina Sae,211,€0.0050666425 × 100% of sale × 100% of asset × 1 €/€ = €,0.0050666425,80%,VageMedia,0.004053314,Asset,AU,1,Video Stream (Audio + Video),,2022-06-18,2022-06-18,Youtube Music,Youtube Music,royalty,5107669329,5107669305,1,1,1.0,EUR,Chera Khastam? (Beat by shaxmadeit),Sina Sae,8720693932366,F08074,Vage Media,8626,302360,8712189099,4822,September Statement 
24711013025,DEXM82106128,Chera Khastam? (Beat by shaxmadeit),,Sina Sae,211,€0.0225852028 × 100% of sale × 100% of asset × 1 €/€ = €,0.02258520275,80%,VageMedia,0.0180681622,Asset,AU,2,Video Stream (Audio),,2022-06-19,2022-06-19,Youtube Music,Youtube Music,royalty,5107669329,5107669305,1,1,1.0,EUR,Chera Khastam? (Beat by shaxmadeit),Sina Sae,8720693932366,F08074,Vage Media,8626,302360,8712189100,4822,September Statement 
24711008023,DEXM82106128,Chera Khastam? (Beat by shaxmadeit),,Sina Sae,211,€0.0044250549 × 100% of sale × 100% of asset × 1 €/€ = €,0.004425054875,80%,VageMedia,0.0035400439,Asset,BE,1,Video Stream (Audio),,2022-06-15,2022-06-15,Youtube Music,Youtube Music,royalty,5107669329,5107669305,1,1,1.0,EUR,Chera Khastam? (Beat by shaxmadeit),Sina Sae,8720693932366,F08074,Vage Media,8626,302360,8712189101,4822,September Statement 
24711057252,DEXM82106128,Chera Khastam? (Beat by shaxmadeit),,Sina Sae,211,€0.0011543622 × 100% of sale × 100% of asset × 1 €/€ = €,0.00115436225,80%,VageMedia,0.0009234898,Asset,BR,1,Video Stream (Audio),,2022-06-09,2022-06-09,Youtube Music,Youtube Music,royalty,5107669329,5107669305,1,1,1.0,EUR,Chera Khastam? (Beat by shaxmadeit),Sina Sae,8720693932366,F08074,Vage Media,8626,302360,8712232472,4822,September Statement 
24711058322,DEXM82106128,Chera Khastam? (Beat by shaxmadeit),,Sina Sae,211,€0.0015350209 × 100% of sale × 100% of asset × 1 €/€ = €,0.001535020875,80%,VageMedia,0.0012280167,Asset,BR,1,Video Stream (Audio + Video),,2022-06-14,2022-06-14,Youtube Music,Youtube Music,royalty,5107669329,5107669305,1,1,1.0,EUR,Chera Khastam? (Beat by shaxmadeit),Sina Sae,8720693932366,F08074,Vage Media,8626,302360,8712232473,4822,September Statement 
24711058620,DEXM82106128,Chera Khastam? (Beat by shaxmadeit),,Sina Sae,211,€0.0088748816 × 100% of sale × 100% of asset × 1 €/€ = €,0.008874881625,80%,VageMedia,0.0070999053,Asset,BR,2,Video Stream (Audio),,2022-06-14,2022-06-14,Youtube Music,Youtube Music,royalty,5107669329,5107669305,1,1,1.0,EUR,Chera Khastam? (Beat by shaxmadeit),Sina Sae,8720693932366,F08074,Vage Media,8626,302360,8712232474,4822,September Statement 
24711060822,DEXM82106128,Chera Khastam? (Beat by shaxmadeit),,Sina Sae,211,€0.0015350209 × 100% of sale × 100% of asset × 1 €/€ = €,0.001535020875,80%,VageMedia,0.0012280167,Asset,BR,1,Video Stream (Audio + Video),,2022-06-16,2022-06-16,Youtube Music,Youtube Music,royalty,5107669329,5107669305,1,1,1.0,EUR,Chera Khastam? (Beat by shaxmadeit),Sina Sae,8720693932366,F08074,Vage Media,8626,302360,8712232475,4822,September Statement 
24711053398,DEXM82106128,Chera Khastam? (Beat by shaxmadeit),,Sina Sae,211,€0.010186957 × 100% of sale × 100% of asset × 1 €/€ = €,0.010186957,80%,VageMedia,0.0081495656,Asset,CA,1,Video Stream (Audio),,2022-06-03,2022-06-03,Youtube Music,Youtube Music,royalty,5107669329,5107669305,1,1,1.0,EUR,Chera Khastam? (Beat by shaxmadeit),Sina Sae,8720693932366,F08074,Vage Media,8626,302360,8712232476,4822,September Statement 
24711056038,DEXM82106128,Chera Khastam? (Beat by shaxmadeit),,Sina Sae,211,€0.019889214 × 100% of sale × 100% of asset × 1 €/€ = €,0.019889214,80%,VageMedia,0.0159113712,Asset,CA,4,Video Stream (Audio),,2022-06-13,2022-06-13,Youtube Music,Youtube Music,royalty,5107669329,5107669305,1,1,1.0,EUR,Chera Khastam? (Beat by shaxmadeit),Sina Sae,8720693932366,F08074,Vage Media,8626,302360,8712232477,4822,September Statement 
24711059082,DEXM82106128,Chera Khastam? (Beat by shaxmadeit),,Sina Sae,211,€0.0046149714 × 100% of sale × 100% of asset × 1 €/€ = €,0.004614971375,80%,VageMedia,0.0036919771,Asset,CA,1,Video Stream (Audio + Video),,2022-06-16,2022-06-16,Youtube Music,Youtube Music,royalty,5107669329,5107669305,1,1,1.0,EUR,Chera Khastam? (Beat by shaxmadeit),Sina Sae,8720693932366,F08074,Vage Media,8626,302360,8712232478,4822,September Statement 
24711104324,DEXM82106128,Chera Khastam? (Beat by shaxmadeit),,Sina Sae,211,€0.010186957 × 100% of sale × 100% of asset × 1 €/€ = €,0.010186957,80%,VageMedia,0.0081495656,Asset,CA,1,Video Stream (Audio),,2022-06-26,2022-06-26,Youtube Music,Youtube Music,royalty,5107669329,5107669305,1,1,1.0,EUR,Chera Khastam? (Beat by shaxmadeit),Sina Sae,8720693932366,F08074,Vage Media,8626,302360,8712278682,4822,September Statement 
24711109906,DEXM82106128,Chera Khastam? (Beat by shaxmadeit),,Sina Sae,211,€0.0040543048 × 100% of sale × 100% of asset × 1 €/€ = €,0.00405430475,80%,VageMedia,0.0032434438,Asset,CZ,1,Video Stream (Audio + Video),,2022-06-03,2022-06-03,Youtube Music,Youtube Music,royalty,5107669329,5107669305,1,1,1.0,EUR,Chera Khastam? (Beat by shaxmadeit),Sina Sae,8720693932366,F08074,Vage Media,8626,302360,8712278683,4822,September Statement 
24711105631,DEXM82106128,Chera Khastam? (Beat by shaxmadeit),,Sina Sae,211,€0.0040543048 × 100% of sale × 100% of asset × 1 €/€ = €,0.00405430475,80%,VageMedia,0.0032434438,Asset,CZ,1,Video Stream (Audio + Video),,2022-06-04,2022-06-04,Youtube Music,Youtube Music,royalty,5107669329,5107669305,1,1,1.0,EUR,Chera Khastam? (Beat by shaxmadeit),Sina Sae,8720693932366,F08074,Vage Media,8626,302360,8712278684,4822,September Statement 
24711106077,DEXM82106128,Chera Khastam? (Beat by shaxmadeit),,Sina Sae,211,€0.0040543048 × 100% of sale × 100% of asset × 1 €/€ = €,0.00405430475,80%,VageMedia,0.0032434438,Asset,CZ,1,Video Stream (Audio + Video),,2022-06-05,2022-06-05,Youtube Music,Youtube Music,royalty,5107669329,5107669305,1,1,1.0,EUR,Chera Khastam? (Beat by shaxmadeit),Sina Sae,8720693932366,F08074,Vage Media,8626,302360,8712278685,4822,September Statement 
24711103824,DEXM82106128,Chera Khastam? (Beat by shaxmadeit),,Sina Sae,211,€0.0066735014 × 100% of sale × 100% of asset × 1 €/€ = €,0.006673501375,80%,VageMedia,0.0053388011,Asset,CZ,1,Video Stream (Audio + Video),,2022-06-21,2022-06-21,Youtube Music,Youtube Music,royalty,5107669329,5107669305,1,1,1.0,EUR,Chera Khastam? (Beat by shaxmadeit),Sina Sae,8720693932366,F08074,Vage Media,8626,302360,8712278686,4822,September Statement 
24711105245,DEXM82106128,Chera Khastam? (Beat by shaxmadeit),,Sina Sae,211,€0.0065884518 × 100% of sale × 100% of asset × 1 €/€ = €,0.00658845175,80%,VageMedia,0.0052707614,Asset,DE,1,Video Stream (Audio + Video),,2022-06-02,2022-06-02,Youtube Music,Youtube Music,royalty,5107669329,5107669305,1,1,1.0,EUR,Chera Khastam? (Beat by shaxmadeit),Sina Sae,8720693932366,F08074,Vage Media,8626,302360,8712278687,4822,September Statement 
24711102796,DEXM82106128,Chera Khastam? (Beat by shaxmadeit),,Sina Sae,211,€0.026922731 × 100% of sale × 100% of asset × 1 €/€ = €,0.026922731,80%,VageMedia,0.0215381848,Asset,DE,2,Video Stream (Audio),,2022-06-03,2022-06-03,Youtube Music,Youtube Music,royalty,5107669329,5107669305,1,1,1.0,EUR,Chera Khastam? (Beat by shaxmadeit),Sina Sae,8720693932366,F08074,Vage Media,8626,302360,8712278688,4822,September Statement 
24711103828,DEXM82106128,Chera Khastam? (Beat by shaxmadeit),,Sina Sae,211,€0.0134617784 × 100% of sale × 100% of asset × 1 €/€ = €,0.013461778375,80%,VageMedia,0.0107694227,Asset,DE,1,Video Stream (Audio),,2022-06-05,2022-06-05,Youtube Music,Youtube Music,royalty,5107669329,5107669305,1,1,1.0,EUR,Chera Khastam? (Beat by shaxmadeit),Sina Sae,8720693932366,F08074,Vage Media,8626,302360,8712278689,4822,September Statement 
24711102643,DEXM82106128,Chera Khastam? (Beat by shaxmadeit),,Sina Sae,211,€0.0065884518 × 100% of sale × 100% of asset × 1 €/€ = €,0.00658845175,80%,VageMedia,0.0052707614,Asset,DE,1,Video Stream (Audio + Video),,2022-06-06,2022-06-06,Youtube Music,Youtube Music,royalty,5107669329,5107669305,1,1,1.0,EUR,Chera Khastam? (Beat by shaxmadeit),Sina Sae,8720693932366,F08074,Vage Media,8626,302360,8712278690,4822,September Statement 
24711103656,DEXM82106128,Chera Khastam? (Beat by shaxmadeit),,Sina Sae,211,€0.0058948436 × 100% of sale × 100% of asset × 1 €/€ = €,0.005894843625,80%,VageMedia,0.0047158749,Asset,DE,1,Video Stream (Audio + Video),,2022-06-08,2022-06-08,Youtube Music,Youtube Music,royalty,5107669329,5107669305,1,1,1.0,EUR,Chera Khastam? (Beat by shaxmadeit),Sina Sae,8720693932366,F08074,Vage Media,8626,302360,8712278691,4822,September Statement 
24711108578,DEXM82106128,Chera Khastam? (Beat by shaxmadeit),,Sina Sae,211,€0.0065884518 × 100% of sale × 100% of asset × 1 €/€ = €,0.00658845175,80%,VageMedia,0.0052707614,Asset,DE,1,Video Stream (Audio + Video),,2022-06-10,2022-06-10,Youtube Music,Youtube Music,royalty,5107669329,5107669305,1,1,1.0,EUR,Chera Khastam? (Beat by shaxmadeit),Sina Sae,8720693932366,F08074,Vage Media,8626,302360,8712278692,4822,September Statement 
24711108037,DEXM82106128,Chera Khastam? (Beat by shaxmadeit),,Sina Sae,211,€0.0065884518 × 100% of sale × 100% of asset × 1 €/€ = €,0.00658845175,80%,VageMedia,0.0052707614,Asset,DE,1,Video Stream (Audio + Video),,2022-06-13,2022-06-13,Youtube Music,Youtube Music,royalty,5107669329,5107669305,1,1,1.0,EUR,Chera Khastam? (Beat by shaxmadeit),Sina Sae,8720693932366,F08074,Vage Media,8626,302360,8712278693,4822,September Statement 
24711103485,DEXM82106128,Chera Khastam? (Beat by shaxmadeit),,Sina Sae,211,€0.0134617784 × 100% of sale × 100% of asset × 1 €/€ = €,0.013461778375,80%,VageMedia,0.0107694227,Asset,DE,1,Video Stream (Audio),,2022-06-15,2022-06-15,Youtube Music,Youtube Music,royalty,5107669329,5107669305,1,1,1.0,EUR,Chera Khastam? (Beat by shaxmadeit),Sina Sae,8720693932366,F08074,Vage Media,8626,302360,8712278694,4822,September Statement 
